151578411	28226	149123175	165669769|64281561|155675160|168390241|190941969|163737586|119559091|206043874|144550704|105388562|194380560|74618333|60553865|122572179|157052656|161558315|129440133|212013736|63060505|107924094|63912007|133456746|61060063|213427636|103915678|116025162|103587402|120155152|143312202|79918083|190264753|217823948|141852936|134131233|151850516|145180907|129363234|112963325|92577612|146307418|180105749|95374898|168381891|128885911|215260056|47585625|154628025|107564250|200030144|22515887|200791390|40886436|47333333|194424130|130484644|52884851|53519291|204249093|87448169|189448977|150886527|74834275|96618285|70730329|132216533|110054647|150422664|44365094|194947334|149552729|120838951|186874547|213219492|130667448|85961871|7193964|146696180|181905317|92556610|150662673|206377434|93628058|156576710|200759635|154216728|144192636|155129280|35451315|84331492|104390504|217134395|146998421|150025817|4700151|182075253|44377339|203157385|146476174|73894522
86356417	571	87418682	128576879|148491956|28914405|183594285|172417245|141675715|183596730|186073479|211557926|167956810|53066367|190329956|206146761|126821780|204298985|28389452|185424917|125620063|115285189|195036110|143379494|75667234|120892926|135807045|118438775|84784183|10044792|91408301|122208254|119526861|42671547|68463690|193504715|200317962|128607889|144180891|35098256|117899135|216882711|181852750|92839331|202508847|115025431|137665691|213136442|95749694|104279057|146546431|46030087|120416153|109411856|170219125|75977409|141850485|54616000|201044854|143156118|158938914|13617446|133321467|153731437|19483187|34729721|177062093|114901476|206588334|50161091|91427823|150944130|183902691|48392974|183753852|120409340|169690861|68998946|63581478|116942591|217189544|197225870|211412673|204887402|106994857|94406244|104168290|127884821|212668716|152355345|18464872|43698450|117674603|92338495|187391738|171534307|194075412|176719744|136464562|164966042|172045607|144377356
65235302	47046	63526595	143769514|108786794|121289253|184821463|117271666|137455820|87370979|200511919|57858246|166520981|113364963|130888588|94303020|161532432|13180769|26525876|55382288|21996384|119458109|156411106|53796329|124155065|204403522|158164578|195923650|208754903|42040944|112085187|192883166|171954583|207487203|184295883|147961283|178879047|129478116|93525698|30231248|7188682|152129874|80728365|182421933|219890047|69653657|204565421|208586191|169821337|203802969|163131000|63854940|86243414|59608184|107885991|192942677|161216851|148514930|139205685|170964705|107694155|176175364|195526574|140050568|149026522|11501507|167431251|197174000|117275917|163722340|179991318|179814428|123414686|58228233|86862655|166086996|118036442|97997654|164182217|89080023|183703842|119684908|172319470|207755266|120543778|130281003|178096284|80511401|199474996|63288281|126122207|147346032|179083650|153686591|160232225|48886938|112076388|136715156|188244558|191289767|203431764|71737868
210746174	71327	211047851	62432642|120238685|154421721|186735108|187312569|87352501|182992247|184729800|168486550|216471692|169589896|45529954|187873619|184845131|193382271|164085682|137616780|200325512|184587389|61485467|9492870|106764889|206980642|163424302|131562489|188676615|91202110|153561920|145100854|185083250|211659980|176804306|62833721|85760017|70616066|134499182|90796902|15274997|204636758|125055759|81150304|125159391|133091405|204256914|215563873|107122328|216160273|102185269|29031730|107199556|133319059|91208999|133217510|192724520|103242883|113982581|66129419|132054599|118005963|218811135|169920908|152594431|156399040|140999589|183700989|92781873|188027433|69538848|161310012|197332368|158921354|162249080|138832539|160111274|209502329|136470586|177997435|189588873|195499202|214243480|76856560|68867349|109385293|161137293|146728346|214908494|182918769|205570460|83640808|189527028|193183035|131140111|79632597|212191864|79226978|202232046|132814389|204832803|17136387
104545305	59207	100520138	203317676|161640171|122207790|147198603|189296335|147297726|86556007|215899214|209173686|166525387|215630652|66688634|154953126|21937427|218132647|189942545|80678621|90764158|210735711|193049413|205086098|104040229|185465734|208555972|145156461|124649433|132762084|38601899|142255583|110414263|194633215|204995652|29443744|123913694|77059930|78505443|165188768|135831617|120651115|43072923|214776770|53324701|163114153|199392764|139252488|53078341|76572532|63523535|179109912|193070641|173131002|132768156|154395891|181145967|191032124|129772690|37451948|62800444|122065534|147912460|195152310|176097869|113632415|105781049|186112596|147736265|147060180|77091489|89463746|67631160|172460286|97333586|39882410|207451248|83909872|120600387|92709614|149005499|59767796|147707466|121905460|131346803|79019895|187584382|145546822|152047132|204250788|153742878|73987853|216913743|100395702|9475838|148499892|45691229|190875488|9492861|42038215|194726127|217887092
84663120	20287	103066522	132728255|151493286|123409784|178454129|75382579|207115000|106327136|62673514|106519548|194935085|93162192|190350237|140469834|161295617|188202609|66233528|106726227|170125470|7251063|203043766|114378365|126126432|21112418|213071748|188885889|126570322|160625007|203817367|195287064|167723931|116409303|77436351|205577655|117491419|78332226|129529265|109661201|159240303|211728561|107221388|32054106|176761817|119307921|69189005|28840117|78398193|57987397|200473203|116067429|105217651|197321970|184949973|141738059|213359768|24994301|213580718|183978397|210379275|78574757|66077066|131030886|178427104|149519619|77342902|106201108|110575673|133915333|88825579|49441447|136463204|7295047|94102872|95416153|171075676|175493646|93246933|104752527|217295147|197707672|145379300|145684733|84152559|165282353|92350060|112121067|144384021|86231396|113937148|149124091|125917675|132709638|188585132|95257903|71330663|194275747|143122006|100687539|95183801|84313256
191483948	59192	202120617	173212321|195490147|164104860|195713842|201879070|194668812|127994121|217038956|89047780|187350043|75260633|105240192|188776251|26128428|68352322|63666097|216789095|118198532|130632509|104700780|66475703|40594940|85962957|177171994|83123309|139778797|107417000|132784011|216603542|101126461|163850774|190063383|82379766|209850756|215385869|118563415|149955838|164678566|164214618|159763982|162830454|93336847|197260250|89754487|54467226|107232238|123662967|219752951|192269910|158301374|189588316|130159634|149621892|153091621|115145674|89540546|40169301|143062010|141892144|191314110|206163776|204144017|162009938|177298643|19281392|108818864|213512477|34501664|110101726|184537457|187546738|159500467|74808248|217270190|196403584|82554166|201418726|166723823|71843097|51899723|184154625|182461368|182793703|207966603|121790635|184847932|180657479|110303605|113214135|161518511|178354388|132196827|134052731|92923292|205281786|52680724|154240687|37286278|220906575
158839720	1360	161774812	114018339|94868738|194650088|126481401|196501982|151460039|189127875|87879314|182581027|105657796|65868557|65639267|204234756|82697420|137676769|119566226|209160250|95186937|181108623|151363997|79032209|47469496|207098205|166331462|154607131|193123373|25608962|187684971|84407840|113502882|78653922|97256803|121676523|167065034|120654035|209888366|88016564|73021003|191630301|215602659|63983058|118985063|49024132|170666536|187345902|125711071|17322194|179588046|157047790|217021434|131674903|218443208|66166377|134348111|178757711|206213001|172530378|165785836|62442738|123014915|221612011|45617633|77835535|127962646|124840367|167964745|204081735|168939698|200618072|101176867|171898043|121727994|35675441|169811650|120682148|215975655|19142487|141439561|77390701|34452217|156466695|123370625|163467918|200376997|201960601|96641604|91292240|142083940|123389586|76229044|170226628|99637361|176531153|41355771|194156982|147411765|130525869|203837695|157554263
104724089	100	92443310	156733567|153119257|140612569|159047013|204344168|158198699|90346469|212613529|97839593|176320265|120838705|80738933|66077946|28323377|188224000|16724216|170070566|143895286|120395611|183231748|174478979|149013248|95854473|196729111|145322333|192479428|17725871|192538579|190493925|120223955|136032745|125246134|72931149|205910617|159396278|64372697|201987481|214833939|104422717|159345240|211563644|206754549|152743431|124531304|194998170|97217028|156926295|196569707|51275264|180543570|99120063|129928710|209061065|31965889|18031286|121350181|90755536|118641922|202203579|195303054|151294693|90898352|63378455|137677788|193586731|116690861|192407458|147793541|122731545|50434926|103308286|152865694|191643142|204375021|186240165|166255428|156527337|144486591|210608212|215838993|180969747|138721787|145339212|174960675|117501788|46315279|75071216|81650456|65441801|76026648|141088013|185296495|196073486|198677272|124399545|102425078|176290402|77581979|127109601
120655909	892	138848285	106491817|187205217|38125100|188957572|206252353|127923808|141584957|155111699|93909551|135047679|215775053|213574979|43698450|210303320|176961302|103135788|93974961|167156994|209999307|221237572|212145891|151929267|113381043|131118783|39731212|212403561|210327142|37286278|220771628|106767699|78416105|149395779|144907737|22686673|72707265|119023489|64185361|201426645|130299616|209816939|126761782|212013229|63745971|134859745|114488528|179919663|161273110|129373251|98504804|65467250|89631430|171608905|103883737|158414610|111600911|123494909|137700927|198858913|162619692|40159420|103515087|126872582|66994420|125386435|167723931|125818116|205833378|157926760|65090674|90143494|146637054|186815716|202893396|103394323|125551857|202086921|191077228|35511962|167155215|66753664|104167782|182567108|63485397|90856017|196297313|217717893|41964941|75346471|194550993|171251423|113746352|131930066|215362141|194796403|133209588|216007195|60196720|212769308|183653435
146410377	5792	184414910	10253138|206240523|41960030|39415808|120922444|86269816|161318137|65237396|187911633|193376259|18118442|64428384|163545928|193158845|182659211|143784522|212765152|91014098|128175914|6360316|36476711|159432881|106068737|109480770|135082318|125576766|47435397|145070891|156883443|94153510|177601727|15790538|200329916|176732959|98358214|158316400|196226168|109691863|134976458|42947715|92590465|203853000|183748097|200418586|83819342|133637731|91815343|215289215|131541371|141712428|194391554|136884431|49885655|55091043|149030212|167550870|16839044|112111126|110672013|158135000|150436336|166646285|79616072|132747338|191493615|152802962|119073692|116873690|166285098|212434735|111873614|170814883|177696696|172140347|150432650|18151778|79579955|123629146|120416153|49199346|146783369|113603738|204291105|81597052|160437909|103163510|170755866|81237373|180627787|182570166|209378149|92708951|63363411|143029465|135388496|167975985|180684853|92422242|191130810
134222610	32	195876919	99662575|86765600|202851278|150082755|96833951|147321763|162583083|194192582|13666104|144268574|66482521|203507142|25712675|97703031|134885401|95286125|93314985|194611938|139368641|105194984|187583042|193685454|182570166|199005445|170132077|198636019|107693578|139342417|184191035|116919649|192748174|104774504|88480316|42850477|18677247|52324183|85411614|124656777|115082529|62153774|67295689|88931451|189555991|182580753|75463202|74875391|54466295|189994795|37270273|30796436|205153941|38544174|24067854|201872687|200053607|146559166|184726027|118741136|154805918|207135141|140445529|199231701|137471907|162042602|178348878|185973299|88692290|181800133|154153382|96878090|144816678|183183235|156252712|104488953|104443665|126337072|205042352|193834039|70346286|129194764|5757153|99629868|59047695|157965749|53644908|173527876|45436254|97160455|153903958|159447357|83731684|202763077|202781533|168223502|89315410|47523351|121054606|196897237|113862576
149636382	26007	157581697	195617982|66021808|73122088|56189086|94262455|176079877|130464623|219782703|183901455|93760417|49565631|117015736|74836918|209793627|190334578|215372266|217797713|154957688|70740512|91178004|164630281|49239619|202250939|29517187|126821069|64364774|64656306|204490900|200597511|97844136|209926889|107406321|45402986|134689728|191701012|162384477|207684366|130980835|195886460|127511074|130177175|62120390|16774414|197085774|139441646|112616906|94261660|113886206|64947215|180249756|169445100|181869220|59124653|76384184|203390547|118406584|202879842|35148067|218858279|206312585|213941315|182910744|151228042|26057866|186322164|142660405|117569800|181029192|207418786|119277929|125102554|5258626|146528345|74617277|144907905|214215599|217101611|94714329|197456635|91823073|77959963|149934380|183989167|194973622|204085250|157417783|164743649|125876163|161510932|119432455|194223221|37558687|133049419|154028691|116210151|206010268|181228050|108040959|108436967
170996003	19730	213547342	159589026|147859149|130344392|151132016|167199406|142277416|46888212|142233370|141166584|198844180|207730651|62911539|116748768|196451912|132095136|162597775|214044874|9374354|46147835|219026099|106930470|169661145|169587322|193514881|157915004|197790984|125363163|146438443|202780224|96781331|213428507|36774789|92741455|7020568|211408536|64371123|103054593|161400440|148392484|157027558|187069475|134979795|38772288|41674502|21760722|80549750|77319637|164568507|143403400|64542540|185872951|124463724|141187557|87129763|98060411|89815394|203615780|206268916|44499816|192032543|113999819|77277601|190338689|124182165|187097745|173602690|110132063|215165219|129242196|74669738|95417222|71235810|193873260|143502774|66428989|15996147|217779185|157296001|199817742|124827798|210241204|188884161|103136202|157759390|191678912|113579121|209565582|63304170|94062070|147536563|186053367|204290082|203986578|189441832|195899461|156209788|128885750|143150725|213360551
106806574	9717	105072783	181352891|139880306|128248262|149900937|70624242|120356682|145899415|131352437|83359597|96377263|82822989|47245885|134409250|102248459|121918478|145193707|61786977|144321098|15294430|118386041|147131784|63261936|78584300|87788563|145644297|175349213|122354408|210038112|113763119|102553257|10630038|127460925|168722151|217344487|205055228|169025595|189720967|211070570|63010139|8771944|94257996|154293765|83811848|36488626|133713930|96881298|156770628|136635519|134475669|144969176|86400500|194847806|157500163|95631893|11475247|190818561|168496790|92696591|66325805|154880921|159889243|143254166|161426464|182629939|192504165|28717536|154822960|169064415|119113285|200596267|151789657|169777904|157785787|161233231|131142169|151661137|192078721|70138609|146737108|189074384|138658935|14394459|52260024|85724933|163905065|56660934|182358593|165822331|214019200|16761008|167973824|97190425|106333451|190011707|205795507|178818474|136604099|133308370|98283046
104840157	39492	106979777	87736513|109871586|172078886|87721419|150971917|158219262|106374013|85201840|101191773|203215884|111909702|217126243|218929137|74204637|181374051|176244199|190004069|77606155|149432069|164319929|183565071|201893448|106820475|204347583|120918994|53422888|111619504|76358770|153314794|86313692|209978059|105670071|203219765|185694546|91632396|177123024|160869651|195972729|126104549|145001767|157080459|141111184|143835703|131528284|107332152|149212658|126345308|179418968|163587373|68400832|215672970|113592398|89332478|98543199|149769930|149162702|110925012|111216935|208318064|196696326|63846569|194663791|120788260|95613176|96771090|218745756|118989794|101037304|106694273|211810574|211357132|160423069|67508015|66381817|204976184|196899267|205840607|211459978|119960458|53087688|117902428|200965156|141425454|122397274|100685144|151493286|74145254|164197844|131859473|163007530|174594896|146901875|167701430|147142091|127305072|54733621|180416159|73518968|168127516
141078706	67509	144826721	89023935|155483636|212678613|109859492|209168804|171661541|155321579|216050351|129434454|213359345|130802563|156688719|149977256|71851679|200431037|21483840|183813490|78498649|149809135|165570232|158686426|164884397|182255583|158286903|30522981|46033687|10607980|112759855|147706641|152194218|26743859|194343582|43170810|104135592|18920907|212327870|73073911|121664017|161294846|147673599|59717645|109531374|153691655|130869878|63913397|138218897|69607|123868486|105248148|99304010|178127898|138130496|48347659|157661482|77854579|164525460|178515920|166191626|124046782|181132064|196600960|217887092|113208812|158965825|119592820|192969478|181344506|155803092|55231432|146597817|159903414|165779918|115717281|189256933|214699970|133382044|136402236|102794959|47417466|113694665|66545542|148910875|201718751|126827956|145122576|111127319|214980812|95612409|183327061|128464467|130852552|52834340|178078350|198315432|70970076|110024520|180382010|51011825|106635725
218517485	18858	216847308	198269235|134537287|149193011|207526178|172526961|149599928|66649793|219510633|123423089|99776479|220608209|213242698|148786351|202575137|122746570|114401557|80560613|71698254|40478341|159805010|120774923|211253387|155813102|154337832|66781043|80935488|216510319|61977271|22796023|71030958|118088159|126949612|104394024|201100885|78990666|120252504|17698452|53450975|153549042|211489935|105039404|213367575|150920133|91548901|31116148|135191890|141279671|126909979|68083780|114033128|178835466|132146925|157972094|145000088|213368447|32051392|40389799|108983808|209372962|120314011|145688125|148184208|162314713|191642271|218905496|205850815|145852676|125902712|75387811|149455553|98031463|216011219|196814749|178654981|144225815|105217651|28717536|94102872|182933129|75844429|354178|57333582|95349688|191309819|182948365|206524905|170239305|202792597|108095771|202423163|54460661|140765722|192976144|172123136|195296133|116670861|179004084|49750223|119732604
79178707	3695	23738487	132746376|69004053|115518260|73296293|176970578|49606818|98665171|144910695|106911903|186725012|202599522|120371538|182683599|143084911|106404914|79377048|74557376|32130015|151718185|144552562|70352619|190299847|215148866|21783483|188059522|375928|149499126|192408182|42991491|131023488|130577099|216610120|155374750|136327982|217192183|98208063|193543471|216934487|210339409|216802570|147051922|28022663|209176116|110269699|68799899|48650833|88507540|212376944|212024917|147341385|146896342|89385515|146782137|88961887|139895454|16833665|202575137|188356202|53422888|118012922|217843147|170444555|37999244|138165367|136044031|129620044|183865045|61480587|78068561|21151825|183397886|107526241|9599163|103680217|206288574|99001652|117963759|47758775|111131465|194552696|21609402|18527869|168778852|115227388|184993189|155003755|91754681|135867682|124537271|135946372|4405952|211595961|93177022|113594002|75959495|126814520|183673729|18900797|144875579
87387222	37869	93313185	83927720|119117345|181657977|156024320|135052191|90133006|10664773|97310494|137677352|206228073|98113544|19280948|187410759|200416985|203902594|83069035|31849079|204293386|191805398|51505380|135711069|134250140|194498276|210408566|160112322|161764807|75899307|94622452|167323682|112007420|146284570|40274081|85856088|146606957|154025087|115623275|200167556|199656188|201058774|33997083|149446754|52603128|130056352|52680724|165572353|61184611|183023390|131042648|183834087|118522840|141573935|126714916|50540252|158345872|141643536|200915297|70443814|73433502|151308741|118122070|184544847|154993734|183890093|194093918|146247205|132344291|118559254|191602262|98674266|26829549|214114190|192419956|135191209|160878549|155144911|173409517|166294740|176736466|111851555|181852700|111087416|179582505|190749847|162873790|91287655|69700985|210441440|129527294|164568507|103022496|75692583|201615511|51754175|9922418|146643809|203909961|124970081|197442153|154698967
97343772	18071	94762243	161217306|77264071|155608751|23362151|199986883|216582926|106335191|187566522|26039835|60552078|150812905|53478847|193032342|214942419|183008857|110026293|44325444|31918901|127862668|215593687|97111148|160055855|194637924|91292245|193013573|192393059|71406611|196719679|138008367|156304185|112115093|187550185|192945867|79791403|176566099|98860559|206279089|60688777|180509331|42319331|100202211|163111184|118045741|165674346|196041577|206448514|23786016|58259084|158657074|27803178|195495670|43072981|98105153|176804095|183829102|211933421|77839402|163293049|163405240|143719962|114249082|180413064|119931249|161211859|24932250|191637671|37600977|143874451|91942661|91897860|91507581|111614965|202146267|102553652|190322113|127919315|183345462|170203590|163061476|43475453|214556817|99661437|147116347|203886022|170749364|159156524|57081433|24368850|176779217|75918934|140796734|165224535|206829147|193409976|212636766|70192834|62456450|121042378|203444071
205651683	50299	208902506	147733165|217823978|74451491|128252047|71885714|130037374|197711941|101310423|201814513|61290100|65303253|209139254|196562454|178120660|92325997|18308191|154821929|134910404|134405763|179389915|183995488|45137598|112026874|183498814|204874314|125014076|79865927|188778765|119280026|97851112|211833869|201911178|194708664|191538761|157848526|211083395|147842572|205550618|138809606|143361106|153236628|116696963|79908718|93175707|118190825|65329126|13434591|199645658|142405544|163558172|46526083|130816298|64772124|195301625|213330822|164982766|199586897|109808420|52665395|134026838|75805580|132698223|135883355|210425061|122217986|211670422|113354630|174771877|180746977|130663541|110219885|168494411|68390028|13639550|28783457|214938751|207821302|213636963|184121872|209840727|169264139|178994657|98323047|184354714|92471471|202627239|119555980|181726011|21609801|136665099|200798222|188598241|209348592|147913671|12973067|194911630|87799345|155639150|173857383
153468195	34454	156984013	185007299|157094540|188019795|175771061|147578982|95974798|160119066|128253736|197739768|89453554|161767059|65383488|69100886|96714237|78972811|210215828|163025389|166225522|171619288|202011389|132429251|116305099|47004740|184884953|131559422|158317523|126927494|162504448|195255232|157080459|182255596|80059805|103879552|174685092|102232110|139845046|42925639|115442519|173354702|70128910|178997695|177403910|147592454|218293964|144858011|195151234|211537183|186980651|90809143|205172179|133959357|158690135|65740353|121499105|200234167|92254550|26228857|181896666|194746467|209631756|83919752|159763991|133201842|125982400|121791401|157717785|151417787|182494846|107551886|176502336|171482215|172342646|160414137|200332668|217750310|188210790|118993843|133316095|151936353|118662949|144392676|85104782|72521741|121673093|106726227|70741941|206334680|173123028|151996135|162811758|62753704|150197918|216251133|151939835|76064573|51154681|122087331|89884759|125836792
72782988	9823	68173641	171069624|183116148|200154558|114846589|194423812|159397035|65084251|14130744|151657213|126638855|109636492|210156114|183924431|55045978|119073668|180513084|198471708|207680838|206657890|136847699|90150354|145857538|16768308|195177498|192815087|204788520|33759931|215455461|72544251|208371946|143939291|65218808|169722121|182172999|190264753|86171338|187069373|162352609|145249837|133334316|79156351|74788548|170459744|192732165|64895353|76159982|112133636|144873900|144213340|200563487|11286258|66549777|189111752|150713435|121675838|152263858|183555372|77512821|213450573|192146261|143852407|144036268|110821015|62899253|154757799|184500361|219410261|179750450|212578119|83127195|82891871|106353022|138286400|201073094|132834632|45922034|101323507|49770152|148258496|82705384|218455127|130939927|118667290|81123596|46433769|148699971|138299242|130781419|168595642|137996906|210587920|184583922|102196353|182713559|35996675|154014963|41564225|198374812|8883037
