204662246	20155	194618095	217612381|129265255|164581347|188360198|118203569|217505544|168047275|147154083|216081953|182469137|215452457|67026161|105000753|72882265|111214594|170558832|159429217|172403105|49577341|195661652|218155670|169946897|203932656|196679070|103434218|62195425|208782287|155908157|184069086|168064254|167620003|144210676|46139628|196565619|66508830|211096829|76722479|104049363|128463127|179099548|99617603|42026461|96401716|212004848|115652752|47875246|25857561|213299554|213459176|157640164|202715598|112163369|211062990|141362136|118993119|145306396|111412885|198943128|190641183|126958874|104669919|121019052|209850756|182548738|182885288|56642989|123384949|98101090|117877727|154761428|132920842|81749003|91313409|212325587|55661894|44086490|142944503|104342242|72426609|144309198|92368078|136884327|138286071|46316208|134627586|87058014|56925231|177806612|97019372|81392632|134666304|179328151|38924040|147377805|30947156|96456147|68044276|120655208|157055826
206063842	23106	188935358	144926788|115645866|218597128|55092968|150886539|126429897|146145147|213594747|129233672|110537994|182500801|182029589|199963341|215475008|154016779|57951163|198336035|191304418|69278388|217114563|12848058|122945224|112021568|215825906|140989100|1021656|220364150|71748964|198527414|90640567|180800536|161838805|54868251|42936494|181239287|181895672|184303479|127887913|209636912|144355978|90898352|184687787|68646999|205648557|157446214|144214859|136694228|191458582|70838386|166150439|70436909|88542316|75358754|54407932|159589026|129478116|38861295|144080454|143946549|99084864|215916425|92187510|200190454|160924258|179097870|176090676|201170855|71589171|65164757|184070664|52084530|173534204|82541344|15605355|156203815|189257142|177029438|86958066|84295361|38759126|72781562|180385987|119494264|176804511|111067463|109803521|208265171|215968483|138756980|101151636|193282065|151576717|94330046|166271604|195347264|128886647|59214427|64124222|159739858
93266272	22758	74286018	158501679|62959416|157341950|113116790|182734235|156981700|161570112|208641827|216637010|121886850|143496464|175141718|11213090|123720742|149132896|196406428|91235871|75492117|106104423|134690554|69463621|67649128|17976117|210546228|77869032|138336767|188979638|107849946|190689400|52874267|191693124|5783481|152037354|105029548|91235717|110727862|120596391|169669956|95113919|132515415|105046269|133256740|204788609|91289808|201604170|86276828|220845167|220786725|146714752|170649446|127249248|181784959|114768940|116850017|151379643|16059111|173372500|39469083|197813361|160914882|47780636|202072678|185356025|191250917|140064271|211160192|201921669|209586840|180272992|129983053|113619356|178141755|197315770|86949109|204770001|201849135|120599469|70583144|209698041|90631144|25532301|157084322|55596118|168349410|147304116|149134366|150666590|69323799|208654141|215755294|199695410|127266490|112030002|204273086|147821221|150943415|144419336|69030231|139763314
104098805	74856	105214509	200844167|64432555|174104448|113264492|189162289|185332253|84560811|160757164|200468839|204107246|132982972|203393286|35196426|134915504|125699051|24588057|142820810|71859406|146267684|76933545|192488047|150142564|75380218|118407821|121677315|155892170|118129342|107574894|163423430|12537600|107224395|19899578|120466889|123533023|146608983|205709037|85441169|81066474|121453383|192190585|201443593|116341880|10493826|66382131|192626658|83089609|158938914|69842600|87685405|207561091|94108548|183615719|54564829|73926766|90942154|150629980|162816710|194234190|87306751|102562372|171803193|207671752|209157052|209787314|165458185|76379514|157292456|116949583|161192780|88415390|155908157|86276978|113640444|116423385|175988377|181170410|157056005|192357985|197208340|79508190|152938923|61836599|150382411|94592218|133575669|208670273|157099454|79126826|153884360|172208200|190788119|193828211|126876122|207706491|97358768|146542986|153096569|146145628|113029710
139836412	13768	134478995	44108604|49746831|148267969|73112828|187468610|82172183|217283733|220363394|176944937|120452206|67473348|187973763|122214821|117963856|85059059|190668485|137171642|205633764|169498935|142085366|195624198|74243345|53692606|191227216|50811531|216068208|184417890|206301706|22078634|195546348|158476548|90861273|203959707|108856346|161575636|158313011|204681881|207437062|180684283|183311553|126828004|106264998|118883110|148981025|189724047|96203052|116839072|161519217|201393222|167238373|105644527|68999615|159182893|201329983|106410757|184521321|111769691|143473392|105051356|170513529|119500517|150140093|165429214|149103840|209476719|185357759|116753463|12924914|194939593|126335362|184567214|71745135|203724811|199247512|198599323|175315434|203984704|93573192|49996543|30152596|182260057|49323796|186874946|218880956|201083184|110370952|199988703|40237327|89052252|129515580|99731698|15403609|113062552|165151978|112270220|88779879|212792000|30505003|20611186
123764985	531	186174114	53686414|45316339|166531604|189433045|167981375|86949698|83123309|148821574|215458569|165644575|32123235|193095593|149201636|217202453|111624307|114664586|94198213|45030670|177063851|215960089|60954056|203102116|123801472|171067296|135717010|211219983|202289051|165450480|72636010|64242275|31274881|188177726|213425807|142080050|74158120|134951600|130429180|92708951|76030262|105192531|138609917|93964760|38220812|65805335|136273873|82014009|110098401|134827926|186083193|96395793|147669191|192236733|200709852|181150249|183980713|204656829|198628272|66757403|163439728|164213259|62300778|164307661|69755762|53323779|80443766|204162590|106823292|194974111|69621835|138133051|38582454|70575024|104527104|133813719|76499372|195487639|150815300|137679843|36480835|125994299|95631893|157038592|181593286|106994229|69449839|187532572|140516548|63680425|212197123|178033626|184746245|165793197|176756950|83584141|191676248|92116361|155727920|205857873|116951738
103372898	30885	109482167	210378897|173710887|167806153|196717858|90419390|199329078|209107729|102997723|46894218|120269484|98830418|192869015|146043995|187489440|197316304|68103516|45735320|172496591|157345950|202120734|101093286|151020245|83511096|200859248|135635845|36021605|61330591|187428971|124785437|68353834|162331666|164078926|96964076|146272194|63343277|195779066|184130877|190845321|147289071|169250060|61986879|58857594|81652600|91391447|117376418|200343715|106665947|113238642|214052653|69581411|53452656|110708222|191988600|126511024|105018666|121016275|198026725|106043359|162467898|128384963|175017135|136470634|146617502|176652068|56012457|71411545|149752489|153116629|161217052|49833479|89236540|6925062|162925285|76868355|88189242|174011602|120004413|17880345|192612843|108689990|179919617|119913828|72964563|201858462|150472772|141245724|114976742|51489671|117373655|119047184|86137413|101127502|119500870|195169646|192236004|215044136|186565875|213708860|130388690
90856820	37285	88036612	103925016|35739828|170426505|168939660|129521790|84503243|205720522|206240701|121522071|151982894|157252687|151122728|138993494|83187674|180738416|71287241|83034652|133644360|118660907|100122704|165573584|213343566|43688000|61691224|128171936|97335069|181711396|41426754|187966081|133311860|65706883|195997781|115024122|184482827|35236615|153687657|215826731|174041920|102178169|164548826|8046810|134693541|163128599|191606485|91634674|191579069|150356933|79956461|68463921|193197045|192634542|64873751|103615681|138577190|126883736|162532267|160380914|31908047|124933016|129367598|180893730|188264171|21585074|88846814|152636023|161466414|127168220|107389757|187528098|33206464|72947999|174776337|157102591|41361554|171451937|108876140|149423732|195889296|112542688|209162482|99913468|164248890|114818549|114129836|119489465|101830801|191291917|217332632|58259084|143529626|115961764|147939858|51577965|150228140|85743642|118718360|89079473|152453929|65304488
183918465	62656	187758368	158091949|156534840|28675387|204121640|153561749|120473452|194447815|107924094|98327556|204165423|114818834|10866466|132119671|196717629|150601879|195746553|91471164|217072959|146627562|188700777|85977854|175064116|173768582|37919713|73789493|199432832|110462258|48085287|104520870|176955882|54616106|92265209|65085604|135164077|173843319|145812453|114710541|191589539|131637519|165917429|182279860|199697649|126509513|118902200|142490048|104407976|95494388|183039231|128478439|162276900|20897042|79144480|188731736|98044773|109584803|169699238|134602887|3363514|125864962|39693444|42837234|143804988|114442994|19594495|172915128|148503184|154930505|139009021|122388022|87857179|210095846|32461389|151285073|151023423|144944917|148609970|132322372|215748793|39544635|78445860|138044250|144150178|150950390|126986918|94208007|143898488|144255020|136273873|218108353|98170205|190068425|209586840|44164730|174556360|151872014|126241026|215587166|209198491|42816228
97220525	54460	91766041	140598880|182659031|148500496|213584692|144230924|135960131|158300606|174095584|106043359|195713581|113658164|195300188|133694698|166916361|61416872|121647974|140983814|144741615|94561617|194584242|39917222|204035621|96693789|218442896|88135401|110850308|59710744|38003638|121754947|146905491|215563873|186160718|80425186|63279907|46978521|175017128|69093371|130870180|152401659|129875265|134453889|23506521|138023801|74253198|148324857|195087888|187781200|158737602|89029107|187709088|48890164|138825701|79676614|76042113|126033179|186562316|45128969|187228491|92949877|95665995|129508437|152428575|74623489|185540350|96808874|157826439|77719803|113461303|126630954|153817362|203885404|186809743|79793256|168240932|29867680|201831940|66018374|193878269|129965366|148307769|4765668|203386280|150987393|213147197|36488602|86998356|207688047|131281323|172707871|36381183|204903855|85069823|78200942|212325485|74883773|40707004|117493618|103020115|68446432
85188052	149	56347335	203028652|121343432|198633277|42198351|42676654|135293168|70056331|138156240|78990165|61312755|194346510|89024203|61636357|196926237|194584061|183180616|177186076|99396535|68680353|160723634|207484795|159978015|104336611|168415427|125590205|214555305|213574098|19814356|166472336|53644960|127254006|103803464|197493635|92621768|219854678|169389874|146261474|98249570|94920935|125948368|179957473|151391811|183602004|85425767|106187382|142246794|154244620|178453244|92996316|199971154|203865706|136105172|111425051|4269023|146151037|69925462|162643368|75095189|192407072|131277869|116429548|77451775|123252756|31994725|89633897|167736550|64934267|143682604|51865632|80153522|171213768|96545950|204821412|175943552|156676111|207428920|145827274|186565875|117215483|67719710|117914275|104791161|124982354|165013780|111923010|212578432|156261476|110874948|169613158|165694307|93939317|51246679|147707692|35022314|147759728|96434804|117672906|33345124|118193629
136805956	48494	133173523	66428989|161309614|116986852|149580677|147705635|142427191|193646749|97705017|145717411|200045591|132064285|94205824|160809161|201798132|129255631|209485452|85274990|205678662|59942700|193744592|100141690|164138708|148265050|163573561|177958990|178239321|124879983|140605601|120220433|155957587|150372681|141691575|144349179|169887090|67062181|93065839|218659756|125456866|188387773|101245854|63935469|102231369|28850450|176706432|157015485|136480980|184692128|163718474|150568615|159602341|50143887|45074614|133169743|148373167|74551864|136868783|193505173|203822792|8893419|18308424|146561836|212910378|35228129|90669975|116575347|51663138|112478322|199632929|213222757|119443224|196769704|126974962|179628986|76054168|121036633|187782452|187890185|174483602|189440779|95667417|78512182|207796991|104663245|25265158|966963|69533936|36525971|213115059|202225463|119392891|117136337|113264624|133307135|136656196|209105507|114929442|72824982|102298286|103891610
126586445	458	118948782	164301525|122697762|112880433|55975545|127583471|194045976|206505035|217781967|172520594|42720129|148061848|220245646|173405390|206121454|86720720|115578004|139130696|213305836|132009252|136465971|166639566|204164233|95773054|216622160|158238585|82745838|203166126|145981839|172789869|45344244|221411577|151603647|169828777|95109077|122078456|113695898|209691048|210562029|39196242|128179070|157310087|169326746|160818868|129106753|139782301|152015961|61975573|68993084|100024050|29479121|147414711|108389929|182542211|184374947|150230250|103518888|189949822|70615036|148021185|181332490|92652612|168885840|200585898|159453853|47622994|198191289|178717129|94729595|130428971|77884353|42816464|42849143|63503978|150478814|101607431|210900818|147828683|106353191|205465976|168694971|135899956|138898565|218940367|147279008|91825899|70810060|171103758|69438575|136141565|44677737|82412701|121690786|39885227|195160666|206845492|163971260|193780724|210347386|200415255
124438656	18348	150763760	130732696|203523439|156536646|197976511|3300588|47240512|95546857|53133692|217848601|112961946|126914588|126833223|119126185|130372779|67676087|189563540|145620003|207202128|190131202|183003763|130776385|136224682|139381931|144037230|69956538|13684783|118370625|205404618|110184463|217649458|70828312|151088643|208039343|187864902|90185336|149028883|108060608|188484373|52169816|141149843|200462254|57981678|169109270|202016873|179101112|129169958|76803093|176566131|190957644|155351142|150982458|200060440|126907150|71195570|220758530|47923808|217717345|129451026|204265385|64454910|145471468|183128651|14428841|95819748|103455227|132532806|7461455|206334680|145250203|64628936|76341048|123269188|151515496|217524572|69494680|104812337|55107854|217823948|169025560|93844301|149040872|201266988|212559693|201690827|111120052|193640089|103333583|191513856|128390489|214633501|149041366|208952531|219899183|155699255|93790773|192410176|194456871|164626548|102917893
127772866	12089	127949274	114148729|203909239|178333561|181532620|167890301|152300937|165583838|7634400|193434148|89504053|56411167|206688285|121751482|155785370|32898464|176569896|149648170|64207989|177580488|119836376|65683101|154219177|17117495|187973700|168064206|158647415|145124114|108706986|127308515|62451416|201698898|179001630|67569909|82978828|70989334|213628410|103948001|114833492|145322333|106404914|118911728|37550988|128116983|99317065|101526469|168717349|67473411|165634354|187567467|110116607|185329078|107578771|67440902|130370282|51723885|162097071|203886624|103000983|5785187|164451505|183427462|139948769|80093670|206189194|192116425|213117562|157732328|194628680|47622994|118941626|200881691|43639877|119620686|196167858|209908839|37704454|150888659|139257023|130679529|132032217|91911052|175758099|203511008|182765434|185170661|215068781|70995376|218795199|191686749|88444182|53287318|186745494|101177412|203733817|142392329|213925643|185083250|160014327|87350385
202867822	29369	211838126	59893212|112341897|60367166|147110043|72872227|191190896|156524022|162649482|159567126|64337956|56827226|158508286|138689743|168447413|23115441|183801055|130043724|55149631|121647974|203808229|213103558|129427888|210526359|111496241|129997325|65108601|151960332|87862866|193874984|21741921|105610653|159493304|190623732|159345423|96738649|150233398|128177429|170192310|142961282|179001622|94393092|161956222|202157882|204833378|114082345|201496331|125585821|182616396|187939233|143499524|195950193|94391468|94322438|133757851|80516804|136701217|153780421|149011598|184486155|188997564|53416559|211984945|192992335|161302790|93541069|184063017|157035873|145545629|165791084|116945060|209892671|201910935|118639054|207894319|106752932|129350997|201896227|174719514|162220700|135395217|195855924|112657649|196849301|167988289|131670045|76288882|47533741|173985237|151400247|96203052|168767284|114097247|151025356|140195833|176203889|100093845|152853234|35448293|118298180
172482184	471	193550336	118772649|74293132|126367687|142459059|101562912|168739933|66756995|215239105|72985977|42357201|192396144|128247310|114862712|61631847|126240687|209742501|158656465|110632829|202980624|183650254|22686699|28867017|168129100|21707897|154729206|157123957|126460496|44843445|213425938|81595989|63021551|207130833|79554558|70664981|143473392|119242026|123887945|81645781|166520981|27546969|104029670|121045585|69000329|130541583|87528764|167734293|102304436|193378197|150732739|92278686|61540487|153708565|180867003|75692831|159877544|142861947|188194765|126063464|185250250|123201060|181062245|38723181|56516184|157414377|129357320|119509226|163780284|155735629|113049412|206687502|153391054|100899848|202786914|169238849|191560454|99101538|74330053|74095695|95545019|65660177|191693474|211932468|177477516|136479057|165057423|212578135|94250159|178822602|79996007|100693715|129259023|106035767|154946553|213374618|217523313|187981499|128089220|149806499|186119698
120642748	41967	120766455	102276821|117902428|212775894|207247005|113310796|212061927|78049160|147189308|130734294|185913386|203861522|79288308|66827918|129850571|208334430|107367747|75332121|98466812|92839540|80660667|101550435|203327565|155239254|84080987|145438228|123841045|109503385|119325077|126471311|189685144|164320773|166141189|41167999|52576246|45690456|11637598|37919542|41159635|86493825|196117329|45179382|93433762|65364322|133692761|191205074|114587444|179127349|183889995|86874621|115940870|167639123|152405560|195467630|122991691|109355884|195739001|110704370|158392852|143812789|93442631|130456889|143769543|70359170|209481547|115026056|213357671|199877969|197220013|217453903|213504385|61758375|205844050|25743833|123453768|137335268|7537406|79106624|79651570|161043561|11016647|74515635|97296597|149260248|136642440|202282299|107305082|157161923|48458252|66760948|79694584|202143958|123101309|50614141|163006984|195639148|181571518|89615151|221305058|218197759
202933956	16782	195568787	151979793|146326132|159692127|118382941|110651208|145911388|34756856|213360472|206294506|130858729|64467945|64762501|201837468|200490706|215437677|122043635|145677746|12483515|54467536|101303665|147264997|83551273|104798041|165010160|55039809|62149888|15294430|187518322|152023885|82971465|77841318|97476207|157475308|165005734|189034002|142490360|86887042|167649690|111094173|165213956|161526392|156770628|201349714|199681913|96489067|171524382|196701945|188201093|139157675|195892401|177277656|181872710|76306965|28549554|175578137|110775258|215447934|112005777|175197995|157588627|169264115|110504774|146674837|162550313|61198696|160985116|84051836|71641402|88590880|19814356|144551009|207971118|185572740|10044792|76916374|10165413|155617969|100650515|145526673|90963213|190924669|76933079|169522765|140956899|106492249|78811813|201856923|134475669|28276938|143404908|175943552|93173522|125926412|184358566|185193377|29552644|216737410|215596629|174453393
6675255	6414	14427881	112179267|214624404|122975646|158495102|164626837|56592095|156690033|201392779|151225651|170987917|135819046|54467066|184845131|133682778|211972383|150337482|219334823|105530976|104139827|216868502|4548335|76857235|162969350|92598450|203063576|71319507|169592438|103455227|190898008|70618065|92907290|170398498|213531217|138892124|161885377|79631052|87714468|59557742|196075876|157075294|132767797|183781612|60112699|78680952|132739815|175956138|165780370|156030899|60315378|50378421|191668809|115103556|107219690|168365545|84842914|99928450|134448160|72891828|153151796|26402647|23836450|185424917|162993701|146536948|109617610|136463427|202562397|151460467|148030706|106306624|119902309|62993904|172093272|93705445|219403492|201418726|208644406|143298899|140081751|136477032|97575971|86403250|129853623|67850438|183863156|93515987|94512094|119307631|33760070|147969545|160586172|179239655|207106076|196525826|124279107|213375266|183858404|72555437|125590205
176569355	316	177328863	106161143|145637045|206286481|163441844|65254647|142079643|74174049|120172594|161216409|170853517|170581582|217490341|214543732|150286686|85934191|166284272|69515422|3656152|182428846|193424266|95974470|213291682|189696340|43640957|142267231|182986839|114849863|145899871|92006586|42238363|132048462|143997145|170162876|120578330|79651368|158784751|219865621|170046428|110086860|173534533|184486155|133776946|195998339|191336345|182303109|157037960|74330357|52495289|168372986|54588222|107852156|182461396|83909872|195865971|145318924|140442808|148022346|157022027|60471553|141886543|194157030|127749611|185812274|127829574|107195778|73373142|169841994|107666221|166508131|130709471|187434670|122684885|11481338|215209268|102981844|202569610|199893995|207095268|136479448|131154398|192903194|193622182|68278880|183665352|88796803|154091166|170657385|215479828|124332536|172051799|119903036|143221997|7461428|123578925|174488715|179532403|207577592|118778008|48850097
88785582	30132	144945549	153834586|30004311|83772058|208587739|44030202|106123498|204012504|222413807|18038777|82822989|137205101|218824016|197400759|60460528|204788460|61604306|132464397|103270072|125013529|202791827|88886634|72685487|90131006|17384164|137739055|44340984|182762613|106448653|215913993|146429932|181784928|194338033|86378744|136528325|214709543|187527090|69824550|79062138|39195488|179456984|23330570|204166061|55301442|204838289|191868881|149740119|54698663|191230859|169164042|149030212|65197795|186735225|205888249|94420385|166479004|37571111|95615638|196775925|38947804|183354214|195669258|68103516|19986505|125583749|194497570|99835557|135959248|117569731|51726051|153498062|49567030|218002052|154533137|66336631|72820717|210698648|179523037|217301807|59056474|57884381|200513557|196871581|170547823|184276565|40272762|96714396|84715700|210957028|216075023|163589764|111095969|193904393|196287868|7950432|159267681|157583972|99615930|79400288|44270512
217748098	54287	217755179	195227534|101771357|144377926|113852394|104219431|144137615|119494264|212024917|89032629|42398679|124653830|151388095|93431063|179001630|107713932|83852599|179084414|121388715|106665947|139902828|170443769|125376676|181431784|149472202|128125319|127236496|104982361|33475449|148307430|218133291|76820131|210499013|28897366|190798989|90033789|200481318|170836500|95269051|24359880|6427614|12871928|128692079|183948962|83656822|82540251|113370860|177325178|157426226|49104762|175793587|82564687|49379089|154928484|61769576|152731467|196690720|202084834|150651967|87034499|61434835|196133208|150939698|93222369|212089483|213305143|106823292|183116148|99679697|153122189|187956287|63696120|206859125|182679118|109629577|124967547|49817721|170466227|68785662|114583932|146911043|149580396|162689521|138003766|202990313|151512513|209653718|205155920|180942678|182455224|203628760|118307124|129075579|59338542|205651207|75551696|173626975|192925744|89902460|25632412
204473802	6	204507215	14876067|88780175|47872956|115702801|81528796|100208959|62099046|175033515|132680075|188823196|126052418|218795771|213182080|94495043|164937046|76804938|106801470|133175877|202258092|154517889|80151817|124561262|81256402|113979897|125430754|99744765|124049237|104098259|191311686|203916948|151946228|98287975|187173793|148325546|172480513|129445232|101785577|111975213|206088292|203492953|26790764|105087188|96061390|104724108|177735570|123849206|153812895|91723561|70292193|100063869|203786992|158879505|40847187|128661132|74089757|119004309|143534211|111320360|39436932|119987819|96534537|139885182|75654616|175351107|215854364|21225393|210187020|215516600|190405812|75085968|136785441|58353171|127447066|274090|134937722|165590928|196153517|193322683|8761745|152604653|145000088|209418070|213995011|119828187|102562716|63632287|51664325|129538448|133309847|94314675|110211307|76347853|138900296|158046199|85807154|102621459|88396193|121402742|62558822
